"UID"	"Sem"	"Class"	"Core"	"Section"	"Description"	"Transfer"	"Spec_Att"	"Credits"	"Grade"	"Current"
"a811b590x618"	1208				"-- First semester as a graduate student --"			0		
"a1073b852x880"	1208				"-- First semester as a graduate student --"			0		
"a649b428x456"	1208				"-- First semester as a graduate student --"			0		
"a983b762x790"	1208				"-- First semester as a graduate student --"			0		
"a920b699x727"	1208				"-- First semester as a graduate student --"			0		
"a695b474x502"	1208				"-- First semester as a graduate student --"			0		
"a860b639x667"	1208				"-- First semester as a graduate student --"			0		
"a1084b863x891"	1208				"-- First semester as a graduate student --"			0		
"a680b459x487"	1208				"-- First semester as a graduate student --"			0		
"a1064b843x871"	1208				"-- First semester as a graduate student --"			0		
"a859b638x666"	1208				"-- First semester as a graduate student --"			0		
"a632b411x439"	1208				"-- First semester as a graduate student --"			0		
"a721b500x528"	1208				"-- First semester as a graduate student --"			0		
"a689b468x496"	1208				"-- First semester as a graduate student --"			0		
"a746b525x553"	1208				"-- First semester as a graduate student --"			0		
"a734b513x541"	1208				"-- First semester as a graduate student --"			0		
"a767b546x574"	1208				"-- First semester as a graduate student --"			0		
"a644b423x451"	1208				"-- First semester as a graduate student --"			0		
"a857b636x664"	1208				"-- First semester as a graduate student --"			0		
"a934b713x741"	1208				"-- First semester as a graduate student --"			0		
"a647b426x454"	1208				"-- First semester as a graduate student --"			0		
"a987b766x794"	1208				"-- First semester as a graduate student --"			0		
"a922b701x729"	1208				"-- First semester as a graduate student --"			0		
"a991b770x798"	1208				"-- First semester as a graduate student --"			0		
"a628b407x435"	1208				"-- First semester as a graduate student --"			0		
"a997b776x804"	1301				"-- First semester as a graduate student --"			0		
"a1007b786x814"	1301				"-- First semester as a graduate student --"			0		
"a722b501x529"	1301				"-- First semester as a graduate student --"			0		
"a638b417x445"	1301				"-- First semester as a graduate student --"			0		
"a623b402x430"	1301				"-- First semester as a graduate student --"			0		
"a1085b864x892"	1301				"-- First semester as a graduate student --"			0		
"a893b672x700"	1301				"-- First semester as a graduate student --"			0		
"a908b687x715"	1301				"-- First semester as a graduate student --"			0		
"a1069b848x876"	1301				"-- First semester as a graduate student --"			0		
"a775b554x582"	1305				"-- First semester as a graduate student --"			0		
"a1037b816x844"	1305				"-- First semester as a graduate student --"			0		
"a932b711x739"	1305				"-- First semester as a graduate student --"			0		
"a965b744x772"	1305				"-- First semester as a graduate student --"			0		
"a1052b831x859"	1307				"-- First semester as a graduate student --"			0		
"a688b467x495"	1308				"-- First semester as a graduate student --"			0		
"a871b650x678"	1308				"-- First semester as a graduate student --"			0		
"a711b490x518"	1308				"-- First semester as a graduate student --"			0		
"a892b671x699"	1308				"-- First semester as a graduate student --"			0		
"a602b381x409"	1308				"-- First semester as a graduate student --"			0		
"a830b609x637"	1308				"-- First semester as a graduate student --"			0		
"a760b539x567"	1308				"-- First semester as a graduate student --"			0		
"a823b602x630"	1308				"-- First semester as a graduate student --"			0		
"a968b747x775"	1308				"-- First semester as a graduate student --"			0		
"a853b632x660"	1308				"-- First semester as a graduate student --"			0		
"a772b551x579"	1308				"-- First semester as a graduate student --"			0		
"a977b756x784"	1308				"-- First semester as a graduate student --"			0		
"a694b473x501"	1308				"-- First semester as a graduate student --"			0		
"a787b566x594"	1308				"-- First semester as a graduate student --"			0		
"a843b622x650"	1308				"-- First semester as a graduate student --"			0		
"a850b629x657"	1308				"-- First semester as a graduate student --"			0		
"a685b464x492"	1308				"-- First semester as a graduate student --"			0		
"a795b574x602"	1308				"-- First semester as a graduate student --"			0		
"a643b422x450"	1308				"-- First semester as a graduate student --"			0		
"a794b573x601"	1308				"-- First semester as a graduate student --"			0		
"a736b515x543"	1308				"-- First semester as a graduate student --"			0		
"a831b610x638"	1308				"-- First semester as a graduate student --"			0		
"a679b458x486"	1308				"-- First semester as a graduate student --"			0		
"a889b668x696"	1308				"-- First semester as a graduate student --"			0		
"a661b440x468"	1308				"-- First semester as a graduate student --"			0		
"a995b774x802"	1308				"-- First semester as a graduate student --"			0		
"a898b677x705"	1308				"-- First semester as a graduate student --"			0		
"a656b435x463"	1308				"-- First semester as a graduate student --"			0		
"a674b453x481"	1308				"-- First semester as a graduate student --"			0		
"a964b743x771"	1308				"-- First semester as a graduate student --"			0		
"a805b584x612"	1308				"-- First semester as a graduate student --"			0		
"a1040b819x847"	1308				"-- First semester as a graduate student --"			0		
"a931b710x738"	1308				"-- First semester as a graduate student --"			0		
"a1088b867x895"	1308				"-- First semester as a graduate student --"			0		
"a703b482x510"	1308				"-- First semester as a graduate student --"			0		
"a916b695x723"	1308				"-- First semester as a graduate student --"			0		
"a1095b874x902"	1308				"-- First semester as a graduate student --"			0		
"a982b761x789"	1308				"-- First semester as a graduate student --"			0		
"a755b534x562"	1308				"-- First semester as a graduate student --"			0		
"a1051b830x858"	1308				"-- First semester as a graduate student --"			0		
"a867b646x674"	1308				"-- First semester as a graduate student --"			0		
"a619b398x426"	1308				"-- First semester as a graduate student --"			0		
"a631b410x438"	1308				"-- First semester as a graduate student --"			0		
"a955b734x762"	1308				"-- First semester as a graduate student --"			0		
"a919b698x726"	1308				"-- First semester as a graduate student --"			0		
"a747b526x554"	1308				"-- First semester as a graduate student --"			0		
"a793b572x600"	1308				"-- First semester as a graduate student --"			0		
"a1071b850x878"	1308				"-- First semester as a graduate student --"			0		
"a851b630x658"	1308				"-- First semester as a graduate student --"			0		
"a706b485x513"	1308				"-- First semester as a graduate student --"			0		
"a1004b783x811"	1308				"-- First semester as a graduate student --"			0		
"a727b506x534"	1308				"-- First semester as a graduate student --"			0		
"a827b606x634"	1308				"-- First semester as a graduate student --"			0		
"a886b665x693"	1308				"-- First semester as a graduate student --"			0		
"a855b634x662"	1308				"-- First semester as a graduate student --"			0		
"a763b542x570"	1308				"-- First semester as a graduate student --"			0		
"a611b390x418"	1308				"-- First semester as a graduate student --"			0		
"a764b543x571"	1308				"-- First semester as a graduate student --"			0		
"a935b714x742"	1308				"-- First semester as a graduate student --"			0		
"a953b732x760"	1308				"-- First semester as a graduate student --"			0		
"a634b413x441"	1308				"-- First semester as a graduate student --"			0		
"a754b533x561"	1308				"-- First semester as a graduate student --"			0		
"a613b392x420"	1308				"-- First semester as a graduate student --"			0		
"a803b582x610"	1308				"-- First semester as a graduate student --"			0		
"a1025b804x832"	1308				"-- First semester as a graduate student --"			0		
"a752b531x559"	1308				"-- First semester as a graduate student --"			0		
"a887b666x694"	1308				"-- First semester as a graduate student --"			0		
"a826b605x633"	1308				"-- First semester as a graduate student --"			0		
"a809b588x616"	1308				"-- First semester as a graduate student --"			0		
"a719b498x526"	1308				"-- First semester as a graduate student --"			0		
"a652b431x459"	1308				"-- First semester as a graduate student --"			0		
"a901b680x708"	1308				"-- First semester as a graduate student --"			0		
"a925b704x732"	1308				"-- First semester as a graduate student --"			0		
"a1072b851x879"	1308				"-- First semester as a graduate student --"			0		
"a1047b826x854"	1308				"-- First semester as a graduate student --"			0		
"a615b394x422"	1308				"-- First semester as a graduate student --"			0		
"a778b557x585"	1308				"-- First semester as a graduate student --"			0		
"a883b662x690"	1308				"-- First semester as a graduate student --"			0		
"a946b725x753"	1308				"-- First semester as a graduate student --"			0		
"a1083b862x890"	1308				"-- First semester as a graduate student --"			0		
"a999b778x806"	1308				"-- First semester as a graduate student --"			0		
"a980b759x787"	1308				"-- First semester as a graduate student --"			0		
"a802b581x609"	1308				"-- First semester as a graduate student --"			0		
"a927b706x734"	1308				"-- First semester as a graduate student --"			0		
"a877b656x684"	1308				"-- First semester as a graduate student --"			0		
"a865b644x672"	1308				"-- First semester as a graduate student --"			0		
"a791b570x598"	1308				"-- First semester as a graduate student --"			0		
"a1001b780x808"	1308				"-- First semester as a graduate student --"			0		
"a797b576x604"	1308				"-- First semester as a graduate student --"			0		
"a939b718x746"	1308				"-- First semester as a graduate student --"			0		
"a891b670x698"	1308				"-- First semester as a graduate student --"			0		
"a761b540x568"	1308				"-- First semester as a graduate student --"			0		
"a820b599x627"	1308				"-- First semester as a graduate student --"			0		
"a704b483x511"	1308				"-- First semester as a graduate student --"			0		
"a715b494x522"	1308				"-- First semester as a graduate student --"			0		
"a607b386x414"	1308				"-- First semester as a graduate student --"			0		
"a907b686x714"	1308				"-- First semester as a graduate student --"			0		
"a700b479x507"	1308				"-- First semester as a graduate student --"			0		
"a671b450x478"	1308				"-- First semester as a graduate student --"			0		
"a659b438x466"	1308				"-- First semester as a graduate student --"			0		
"a1055b834x862"	1308				"-- First semester as a graduate student --"			0		
"a879b658x686"	1308				"-- First semester as a graduate student --"			0		
"a973b752x780"	1308				"-- First semester as a graduate student --"			0		
"a635b414x442"	1308				"-- First semester as a graduate student --"			0		
"a664b443x471"	1312				"-- First semester as a graduate student --"			0		
"a818b597x625"	1312				"-- First semester as a graduate student --"			0		
"a668b447x475"	1401				"-- First semester as a graduate student --"			0		
"a646b425x453"	1401				"-- First semester as a graduate student --"			0		
"a620b399x427"	1401				"-- First semester as a graduate student --"			0		
"a622b401x429"	1401				"-- First semester as a graduate student --"			0		
"a1087b866x894"	1401				"-- First semester as a graduate student --"			0		
"a1023b802x830"	1401				"-- First semester as a graduate student --"			0		
"a1019b798x826"	1401				"-- First semester as a graduate student --"			0		
"a655b434x462"	1401				"-- First semester as a graduate student --"			0		
"a845b624x652"	1301	"ECON506"		"PR02"	"Microeconomic Analysis"			3	"A"	"X"
"a845b624x652"	1301	"ECON521"		"PR02"	"Empirical Analysis I: Foundations of Empirical Research"			3	"A"	"X"
"a1039b818x846"	1212	"ECON522"		"PR01"	"Empirical Analysis II: Introduction to Economic Models"			3	"A"	
"a941b720x748"	1208	"CCJS600"		"0101"	"Criminal Justice"			3	"A"	
"a719b498x526"	1308	"CCJS600"		"0101"	"Criminal Justice"			3	"A"	"X"
"a1095b874x902"	1408	"CCJS600"		"0101"	"Criminal Justice"			3	"A"	"X"
"a727b506x534"	1408	"CCJS600"		"0101"	"Criminal Justice"			3	"A"	"X"
"a952b731x759"	1405	"ENCE600"		"PM01"	"Global Project Management"			3	"A"	"X"
"a651b430x458"	1308	"BIOM601"		"0104"	"Biostatistics I"			4	"A"	"X"
"a1096b875x903"	1308	"HIST601"		"0101"	"History and Contemporary Theory"			3	"A"	"X"
"a941b720x748"	1108	"CCJS601"		"0101"	"Policing"			3	"A"	"X"
"a975b754x782"	1001	"URSP601"		"0101"	"Research Methods"			3	"A"	"X"
"a1033b812x840"	1001	"ECON602"		"0101"	"Macroeconomic Analysis II"			3	"A"	"X"
"a1075b854x882"	1008	"ENRE602"		"ER01"	"Reliability Analysis"			3	"A"	"X"
"a975b754x782"	1208	"SOCY602"		"0101"	"Statistics For Sociological Research II"			3	"A"	
"a904b683x711"	1307	"URSP603"		"0201"	"Land Use Planning:  Concepts and Techniques"			3	"A"	"X"
"a1018b797x825"	1208	"ENCE603"		"0101"	"Management Science Applications in Project Management"			3	"A"	"X"
"a944b723x751"	1308	"ECON603"		"0101"	"Microeconomic Analysis I"			3	"A"	"X"
"a752b531x559"	1308	"ECON603"		"0101"	"Microeconomic Analysis I"			3	"A"	"X"
"a752b531x559"	1401	"ECON604"		"0101"	"Microeconomic Analysis II"			3	"A"	"X"
"a783b562x590"	1301	"ENST605"		"0101"	"Energy and Environment"			3	"A"	"X"
"a868b647x675"	1301	"ENST605"		"0101"	"Energy and Environment"			3	"A"	"X"
"a670b449x477"	1301	"URSP606"		"0101"	"Microeconomics of Planning and Public Policy"			3	"A"	"X"
"a603b382x410"	1408	"MEES607"		"0101"	"Quantitative Methods in Environmental Sciences"			3	"A"	"X"
"a970b749x777"	1408	"CONS608G"		"0101"	"(unknown)"			1	"A"	"X"
"a735b514x542"	1408	"CONS608G"		"0101"	"(unknown)"			1	"A"	"X"
"a1096b875x903"	1401	"HIST608N"		"0101"	"General Seminar; Global Interaction and Exchange"			3	"A"	"X"
"a951b730x758"	1008	"MEES608N"		"0101"	"Seminar in Marine-Estuarine-Environmental Sciences; Development, Ecology, Economics, Ethics"			1	"A"	"X"
"a951b730x758"	1108	"MEES608N"		"0101"	"Seminar in Marine-Estuarine-Environmental Sciences; Development, Ecology, Economics, Ethics"			1	"A"	"X"
"a735b514x542"	1408	"MEES608V"		"0101"	"Seminar in Marine-Estuarine-Environmental Sciences: Aquatic Biogeography"			2	"A"	"X"
